Load (MW),Solar Generation (MW),Price ($/MWh),s1_Gen,s2_Line,s3_XFMR
2812.923143021464,1303.8645312,45.93,1,1,1
2214.423391637686,1071.148716,34.9,1,1,1
1980.7073218064932,7.197854400000001,30.55,1,1,1
2752.8856743313995,599.0483663999998,51.04,1,1,1
2626.9725420293958,1487.0678328,39.92,1,1,1
3210.6926248725376,0.60588,47.84,1,1,1
3325.0984722909543,396.0583704,43.4,1,1,1
3013.26754818008,0.0,37.33,1,1,1
2331.5713692411377,0.0,30.45,1,1,1
3194.68534703314,0.0,43.69,1,1,1
3120.728574517501,43.8280128,52.79,1,1,1
3234.041340398568,335.84332320000004,54.99,1,1,1
3176.9631306468077,1372.0287239999998,28.45,1,1,1
2696.95684183915,777.3797195999999,32.85,1,1,1
2076.344243149099,139.0871592,41.8,1,1,1
2799.893464516213,0.0,43.88,1,1,1
2741.5459136392365,1586.5156296000002,31.05,1,1,1
2713.225610628098,0.0,36.76,1,1,1
2762.815839411872,1200.0166992000002,47.57,1,1,1
1917.457675146983,0.0,36.92,1,1,1
2781.076690014909,0.0,53.85,1,1,1
2064.351116631575,77.8192272,31.98,1,1,1
1974.9374829984215,0.0,31.52,1,1,1
3211.0263705035936,23.7720384,54.6,1,1,1
2958.672083703331,105.28982639999998,46.31,1,1,1
2933.0474280907283,1877.3353368,36.19,1,1,1
3073.2631171773014,812.8055231999999,46.99,1,1,1
2517.3930954780867,963.7187868,37.32,1,1,1
3102.901489926606,470.6327736,42.88,1,1,1
1991.6393618213283,179.754498,36.16,1,1,1
2226.5196086173823,0.0,27.48,1,1,1
1813.6346605613592,33.5596932,29.08,1,1,1
3016.855362693735,1268.1862776,45.0,1,1,1
2737.33727968673,0.0,47.73,1,1,1
2670.8263089248157,1299.8731284,32.31,1,1,1
1800.6584443874383,30.051648,30.25,1,1,1
2998.4968388944017,1609.917408,34.68,1,1,1
3332.5653830576107,51.1605072,34.07,1,1,1
3208.909723806624,1034.2358136,32.99,1,1,1
3143.370548112176,407.7666648,35.54,1,1,1
2277.0643475354173,0.0,38.94,1,1,1
3240.6141537645567,39.8224728,45.95,1,1,1
2176.5809220431142,0.0,29.0,1,1,1
2883.959834096137,0.0,24.8,1,1,1
2907.8155008915755,1649.9620368,28.45,1,1,1
1918.626043133476,0.0,24.94,1,1,1
3098.6883307855546,906.9680268,48.53,1,1,1
1923.0995806932367,0.10098,32.01,1,1,1
2951.261148381629,976.321764,56.06,1,1,1
2405.2894916774044,1526.1444,34.33,1,1,1
1909.9592614921007,1.54836,28.15,1,1,1
3022.053536394584,7.122456,50.85,1,1,1
1941.1721627693944,0.0,29.05,1,1,1
2414.610843043478,477.1601208,47.67,1,1,1
3314.933252374256,933.4820088,26.6,1,1,1
2894.572258517244,1373.6282472,36.37,1,1,1
3412.6836489969405,326.8278288,33.49,1,1,1
2733.8625207076016,0.0,34.3,1,1,1
2053.102012679711,0.0,37.01,1,1,1
1954.456016694841,2.3925528,33.12,1,1,1
1968.517195485212,0.0,26.38,1,1,1
2674.9906107603747,0.0,34.0,1,1,1
2457.1199586848925,927.6803712,46.64,1,1,1
3226.282030387541,25.083432,50.0,1,1,1
2873.0377688422427,1135.4150808,54.32,1,1,1
3140.4502047615206,1521.7463844,36.5,1,1,1
3464.5797059416373,495.87912,27.6,1,1,1
2839.882557524448,600.5644128,31.11,1,1,1
2297.8388730887737,47.7480564,29.49,1,1,1
2475.8371983010134,1165.1658083999998,49.97,1,1,1
3472.192832804877,326.2004064,36.87,1,1,1
3264.186197925921,987.0821928,30.55,1,1,1
3344.326839058541,180.8928792,48.5,1,1,1
3190.2580616542164,384.3527688,54.3,1,1,1
2443.1109606656505,951.1333128,31.15,1,1,1
3107.3693502033448,142.0209648,51.23,1,1,1
1912.3856721173584,0.0,26.71,1,1,1
2858.676785468448,1380.4141032,30.91,1,1,1
1959.164101142561,3.8332008,27.12,1,1,1
2752.5440613269225,0.0,33.08,1,1,1
2992.3910767168786,70.7910192,51.06,1,1,1
2748.073946373807,761.0606784,51.84,1,1,1
2259.32545380257,166.50659520000002,26.14,1,1,1
2512.7743176004487,0.0,36.66,1,1,1
2849.4935287850376,1297.0975248,30.3,1,1,1
1917.9692217527063,0.0,28.49,1,1,1
2362.998089166332,549.5695128000001,47.07,1,1,1
2049.2786128971197,53.5274784,29.31,1,1,1
3406.008247074866,1043.621568,36.42,1,1,1
2438.023764235544,539.8094592,51.52,1,1,1
1908.845568419153,0.0,27.0,1,1,1
1883.3674032322017,2.9041848000000003,30.76,1,1,1
2123.50819391937,180.878742,14.63,1,1,1
3474.603938469593,395.0620344,34.98,1,1,1
3350.838330854612,432.0577404,47.72,1,1,1
2102.476310129136,1857.6873216000004,35.79,1,1,1
2724.7347790050662,417.9723768,39.72,1,1,1
3165.9544834939347,576.1851479999999,48.78,1,1,1
2651.5979340569206,0.0,34.99,1,1,1
3275.313680602138,49.6188792,52.41,1,1,1
3071.754314958206,1460.8453464000002,35.07,1,1,1
3286.247225064129,544.1327496,34.91,1,1,1
1942.467555561087,88.37500320000001,25.98,1,1,1
2702.505732159234,937.8120312,39.49,1,1,1
2976.631696921904,58.0722516,51.23,1,1,1
2408.516881830605,1804.9225788,47.95,1,1,1
1926.8975151649647,0.0,27.38,1,1,1
2658.594749967644,1219.9178376,47.8,1,1,1
3253.390784947793,1257.3975744,35.2,1,1,1
3437.1964415589546,703.2556872,39.0,1,1,1
1892.778289910208,0.0,30.09,1,1,1
2168.723799829038,0.0,23.88,1,1,1
3253.793262125022,18.6961104,63.96,1,1,1
3095.846907935975,474.0822504,46.38,1,1,1
3141.184714068429,458.2957104,33.23,1,1,1
2992.25798318484,103.6653948,40.15,1,1,1
3336.4387386348326,1030.0000392,38.91,1,1,1
2521.262584962656,1927.183104,28.5,1,1,1
1946.8093462953177,0.0,33.07,1,1,1
3091.945113983329,0.0,41.0,1,1,1
3080.941500082768,1019.6206416,24.42,1,1,1
3179.331533657725,775.741824,31.31,1,1,1
2185.480110571135,0.0,28.83,1,1,1
2321.8197397026784,0.0,38.04,1,1,1
3016.872586270849,789.9914483999999,32.28,1,1,1
1955.703540821146,94.9562064,34.76,1,1,1
1870.045960327752,0.0,24.94,1,1,1
2048.3157051714206,0.0,38.48,1,1,1
1903.067937531057,0.0,29.62,1,1,1
2890.668570353473,0.0,43.49,1,1,1
2986.3099301655293,796.8008663999999,43.33,1,1,1
3338.846633482313,705.890592,41.6,1,1,1
2961.896339161891,86.4025272,62.2,1,1,1
2882.500970712212,0.0,41.02,1,1,1
2418.6991650166774,689.9646996,44.06,1,1,1
1883.7777889669808,0.0,35.06,1,1,1
2515.862183983741,563.0819832,58.42,1,1,1
2974.5738560520253,1198.8116712,29.11,1,1,1
2950.378146567259,841.8783384000001,30.29,1,1,1
3038.9656133447643,719.5053888,25.93,1,1,1
3172.778911876064,121.2742872,37.98,1,1,1
2890.7802800548966,1187.3416896,53.46,1,1,1
3019.0558113082307,682.079508,28.37,1,1,1
3063.614880673783,0.0,38.5,1,1,1
1970.8661160265883,0.0,29.4,1,1,1
2266.320470984161,137.8558764,41.5,1,1,1
2840.8998357380374,1422.9414936,41.96,1,1,1
2940.321159293536,0.0,51.07,1,1,1
2986.600171517977,1367.9841384,54.69,1,1,1
3027.977463192759,0.0,67.32,1,1,1
1917.3498359601783,10.5618348,18.26,1,1,1
2676.183061860725,0.0,27.85,1,1,1
2966.910720968636,1173.4838676,27.78,1,1,1
2933.611298385189,756.1469916,15.4,1,1,1
3227.355690287746,492.667956,33.85,1,1,1
2578.329954366992,1330.0587432,35.19,1,1,1
3236.432297787067,0.0,45.4,1,1,1
2709.7943772492413,621.8866764,47.06,1,1,1
2220.159594195919,1628.7919164,34.76,1,1,1
2054.4124184735106,0.0,29.46,1,1,1
3281.5659766012477,136.40243759999998,56.62,1,1,1
3126.536365222953,1810.2866364,32.42,1,1,1
2115.050519823104,0.0,38.87,1,1,1
2178.087136824331,0.0,29.4,1,1,1
2028.3955663707395,0.0,33.04,1,1,1
2827.191969468393,1035.3088944,36.42,1,1,1
2988.227142084653,0.0,40.08,1,1,1
2270.860972379804,0.0,35.85,1,1,1
2980.336874231769,1362.4665912,42.98,1,1,1
1953.760545072652,0.0767448,25.5,1,1,1
3401.0741530501205,548.2392696,27.32,1,1,1
2927.540864067274,1043.0843544000002,49.63,1,1,1
2886.837079437918,932.2769808,42.62,1,1,1
2542.6865241172413,1325.5886951999998,38.26,1,1,1
2023.568676850669,0.0,31.47,1,1,1
2179.28813216991,402.8617296,47.88,1,1,1
2899.931671088295,1647.771444,42.1,1,1,1
2503.921655535722,1647.7976988,44.82,1,1,1
2119.957860936315,0.309672,32.83,1,1,1
2460.827019935955,576.4046112,27.28,1,1,1
2942.8599455490703,2169.1729224,31.63,1,1,1
2554.233940283148,1548.9880956,45.0,1,1,1
1910.3921889841731,79.20197999999999,31.0,1,1,1
1852.5198050810804,0.0,30.99,1,1,1
3028.776909959725,326.5922088,35.7,1,1,1
2088.7846006101854,0.0,36.47,1,1,1
2332.7394075445973,1585.409562,31.23,1,1,1
2941.5629958186,764.2725156000001,28.42,1,1,1
3039.0105161970846,5.4657108,46.17,1,1,1
1779.1269408778774,0.0,29.4,1,1,1
2410.9673034310777,1671.4014372,33.99,1,1,1
3348.5992114950664,1535.1868223999998,41.0,1,1,1
3333.1014423657525,1824.9294096,36.04,1,1,1
2883.48077008431,830.1451356,30.3,1,1,1
1962.5396260262296,0.0,39.78,1,1,1
2967.40605568108,0.0,41.04,1,1,1
3069.8431764244338,0.0,44.9,1,1,1
3149.019845725948,1174.336812,42.27,1,1,1
2816.6342478812385,985.0538412,46.65,1,1,1
3401.6344046684,445.8388176,41.78,1,1,1
3142.7126973217023,778.2784416000001,37.05,1,1,1
2479.2424279522074,1024.4703744,37.73,1,1,1
3001.84060317691,19.199664,51.06,1,1,1
1791.6789961914212,17.341632,32.8,1,1,1
2916.5245027690185,0.0,37.72,1,1,1
1997.5983178580689,0.0,27.45,1,1,1
3350.603861446715,577.0603080000001,33.06,1,1,1
3107.087224091504,0.0,33.16,1,1,1
3229.465586036837,0.0,41.94,1,1,1
3020.181904789401,1267.9843176,30.14,1,1,1
2614.7757501412902,2025.0118548,45.1,1,1,1
3335.732801709922,68.2517088,52.41,1,1,1
3137.393672655447,0.0,48.45,1,1,1
2963.7573748096274,0.0,34.06,1,1,1
2396.090993054045,1395.1215036,48.0,1,1,1
2099.938155654953,23.9214888,30.3,1,1,1
2752.854451594353,831.2289876,49.84,1,1,1
3309.811526639809,4.8591576,41.8,1,1,1
3234.3701123004685,203.2485048,50.09,1,1,1
1835.463553428045,0.0,25.93,1,1,1
3346.8924817458565,555.3980784,50.55,1,1,1
1987.4448080941645,1166.4119016000002,34.94,1,1,1
2484.203968464561,348.2153928,37.29,1,1,1
3006.67039093057,1212.682284,32.74,1,1,1
2523.4401852778983,0.0,46.76,1,1,1
3034.686426699041,1353.865788,38.15,1,1,1
2011.1071482656696,0.309672,35.01,1,1,1
1734.6104622422824,17.6405328,27.73,1,1,1
2509.99838763393,1432.3770648000002,39.93,1,1,1
3220.2452032361057,214.90967520000004,49.99,1,1,1
3066.282386717796,5.648148,37.31,1,1,1
2304.659181743879,0.0,39.0,1,1,1
2500.0592303220446,321.9215472,48.75,1,1,1
2303.2633699683697,0.0,30.02,1,1,1
3135.6623468547195,1373.8881024,43.65,1,1,1
2930.7178311067973,0.309672,37.49,1,1,1
3159.555892232491,6.503112,69.58,1,1,1
2781.4610805209486,698.1932231999999,33.07,1,1,1
3516.7082727217344,602.6594112,29.96,1,1,1
3020.4443832519896,990.3162456,29.34,1,1,1
1925.6160743078965,0.0,34.62,1,1,1
2714.4412708982472,1473.9996744,40.21,1,1,1
3265.4002497019683,1481.5354752,5.0,1,1,1
3127.02202567576,0.0,55.29,1,1,1
1949.4730470303705,25.7727888,30.69,1,1,1
2674.933140619108,0.0,32.09,1,1,1
3023.178320495137,0.5372136000000001,68.16,1,1,1
2112.2854229319305,0.0,36.52,1,1,1
2601.750254148519,306.4123656,41.9,1,1,1
3342.985802137343,1929.445056,43.36,1,1,1
3058.711370846121,0.0,36.94,1,1,1
3405.591584828246,289.30904639999994,42.1,1,1,1
3458.389624559752,758.0608992,32.53,1,1,1
2513.815059420492,1831.9475196,38.0,1,1,1
2509.4089884016907,238.4144532,59.44,1,1,1
2872.526559111074,858.63294,60.73,1,1,1
2958.345622245892,1712.1509064000002,37.47,1,1,1
3308.384572220087,65.5616016,32.13,1,1,1
2937.756547967265,0.20196,57.36,1,1,1
2121.381623846084,45.723744,27.1,1,1,1
2525.376606776518,0.0,27.9,1,1,1
2145.3931524904638,0.0,33.17,1,1,1
2764.865704082901,463.3945272,20.67,1,1,1
2191.5147849221435,1177.56144,41.24,1,1,1
2444.8449324801645,0.0,36.0,1,1,1
1862.1292520920176,0.0,25.69,1,1,1
2011.5167142067792,0.0,42.63,1,1,1
2006.312887106616,0.0,28.2,1,1,1
1800.4076601027316,0.0969408,29.42,1,1,1
2444.0691359485463,1812.05244,26.0,1,1,1
2937.003575594133,0.0,37.13,1,1,1
2207.936779954025,0.0,31.31,1,1,1
3043.8096544194877,241.1893836,36.93,1,1,1
2041.8301185733835,0.0,26.81,1,1,1
3216.897146821285,594.8031672,39.65,1,1,1
2199.7566386620897,107.6029416,37.72,1,1,1
2682.900047803053,855.9037872,49.02,1,1,1
2018.172336956507,0.0,31.84,1,1,1
2377.548934896018,0.0969408,38.61,1,1,1
3269.255186945679,58.607445600000005,52.34,1,1,1
1867.05003448858,17.5341672,30.3,1,1,1
2859.371558279597,1334.7320976,31.97,1,1,1
2169.361364005367,0.0,25.64,1,1,1
2125.9661239030843,73.51074720000001,41.7,1,1,1
3040.0935350658538,0.0,38.75,1,1,1
1790.3997125839103,0.0,24.3,1,1,1
2488.114477160705,499.3373484,39.07,1,1,1
2470.941388083504,0.619344,36.52,1,1,1
1897.8343238670736,67.7319984,32.14,1,1,1
2462.997527585808,1281.6933623999998,39.94,1,1,1
3146.475683354405,710.5201884,39.67,1,1,1
2990.601048340532,364.5997344,51.93,1,1,1
1800.4172903528165,0.0,30.43,1,1,1
1995.7831359521256,12.647408399999998,33.29,1,1,1
3133.518252601475,0.0,41.42,1,1,1
2205.521263071918,295.86466799999994,39.47,1,1,1
2732.1295631256485,0.0,46.62,1,1,1
2043.416378019518,0.0,23.32,1,1,1
3236.50247104549,878.3927064,27.6,1,1,1
2074.151118524563,0.0,32.57,1,1,1
3223.1087993183914,1605.841182,47.8,1,1,1
2125.4986037326416,205.8423444,32.44,1,1,1
2958.483989236393,1760.7747960000002,35.9,1,1,1
2777.459008542615,1185.4675008,30.55,1,1,1
3043.11078419901,363.60878400000007,29.94,1,1,1
2676.3443483979954,0.0,34.0,1,1,1
3444.664042594781,545.6124432,40.22,1,1,1
1920.4765759253537,0.0,27.75,1,1,1
2974.157365875043,173.86467119999998,48.93,1,1,1
2991.868998139148,0.0,52.53,1,1,1
1938.366510431424,150.08926680000002,32.41,1,1,1
3493.305561566882,290.573316,30.0,1,1,1
3117.17202018927,0.3864168,57.34,1,1,1
2489.4862174486866,1132.0982244,48.78,1,1,1
2645.0050026663293,396.3478464,50.06,1,1,1
3173.4923836965268,353.234772,46.24,1,1,1
2696.702718941707,819.2305439999999,33.28,1,1,1
2051.1975187659145,0.0,34.8,1,1,1
3064.2969494493977,981.9254808,48.31,1,1,1
2728.785455563142,1840.2851016,28.03,1,1,1
2987.9735635909115,654.8849208,55.81,1,1,1
2751.285874203949,1005.1252992,31.5,1,1,1
2121.841388674168,0.0969408,37.37,1,1,1
3080.561693768618,153.68415480000002,68.13,1,1,1
1932.2926633082257,0.0,24.55,1,1,1
2651.521600906047,0.0,43.72,1,1,1
2238.316853275103,62.8290828,34.68,1,1,1
3054.9205767196813,273.346128,40.14,1,1,1
3195.578734179007,1499.4008568,36.75,1,1,1
2367.4256820333458,44.922636,31.53,1,1,1
3081.736161655154,21.5787528,36.81,1,1,1
2827.4862980639014,0.0,38.5,1,1,1
2916.9054449318746,0.309672,37.13,1,1,1
2463.117664421067,1856.9972916,32.05,1,1,1
2753.5852389266524,493.098804,43.25,1,1,1
3042.713651875584,1041.0176304,48.94,1,1,1
2669.792456572364,1082.20266,40.84,1,1,1
1952.014372478336,0.309672,28.99,1,1,1
2118.8580033710105,124.5446928,43.08,1,1,1
3460.551961773472,1065.753018,36.74,1,1,1
2542.6699072627434,2227.4484804,42.75,1,1,1
3008.7113128166066,0.0,48.06,1,1,1
2920.0206901158717,187.7527872,50.27,1,1,1
2943.100980160114,0.0,43.96,1,1,1
1936.3624055413263,13.349556,36.2,1,1,1
2913.762597100721,1161.397908,33.0,1,1,1
1857.099991856369,0.0,28.75,1,1,1
2945.541256155656,949.2025752,48.91,1,1,1
3076.7582324843197,107.429256,40.96,1,1,1
1972.757365922164,24.0695928,28.1,1,1,1
3034.881461991262,1056.5779752,28.18,1,1,1
3167.035840417135,0.0,37.02,1,1,1
1966.3192006878232,0.0,28.07,1,1,1
2704.372360967823,1282.520052,34.7,1,1,1
2122.3536235194915,0.0,30.28,1,1,1
2429.522966070268,1249.0061363999998,39.9,1,1,1
1908.8396135994628,81.0505872,32.0,1,1,1
3345.0722625539133,1918.3022496,32.43,1,1,1
3263.271333310613,113.5809576,42.29,1,1,1
3032.861702104733,1329.7558032,34.27,1,1,1
2726.9260756806566,0.0,43.03,1,1,1
2264.797384577901,0.0,29.4,1,1,1
2269.343901762944,0.0,41.21,1,1,1
3170.2897487364407,609.4324764,36.59,1,1,1
3139.8015435487505,1851.124968,43.97,1,1,1
2868.627108505794,1183.2392087999997,26.2,1,1,1
2291.3048353195218,272.88431280000003,49.45,1,1,1
1927.911366573457,0.0,29.44,1,1,1
2455.088743011508,0.0,41.4,1,1,1
2625.929286945126,843.7565664,52.4,1,1,1
2264.1354056593555,137.4310872,34.2,1,1,1
2155.313685520233,79.96942799999998,12.27,1,1,1
2465.820089050781,0.0,27.6,1,1,1
3517.2543196639053,1615.2841584,34.04,1,1,1
3042.5414017314806,1608.8362488,43.36,1,1,1
1961.7579547348464,0.0,27.98,1,1,1
1804.0113231488049,0.0,30.8,1,1,1
2612.3990404237657,0.0,31.83,1,1,1
2513.191325381989,1144.0165572,41.09,1,1,1
2054.547579942038,0.0,32.61,1,1,1
2859.9920382688924,0.0,47.0,1,1,1
3155.68203450125,1087.359372,46.64,1,1,1
2082.667755272141,0.0,25.93,1,1,1
2617.913914302858,0.0,36.7,1,1,1
2284.163950148032,0.0,30.5,1,1,1
2917.2153193696304,146.4297516,50.41,1,1,1
1919.994679387104,0.0,27.0,1,1,1
1950.294096832524,0.0,29.32,1,1,1
2143.0039609114388,477.510858,31.97,1,1,1
2099.924433506289,1476.320868,35.02,1,1,1
2571.056401394504,0.0,32.45,1,1,1
1950.3440641279965,0.0,24.97,1,1,1
2411.998074063618,0.309672,31.67,1,1,1
2823.2038965240736,614.3771304,52.0,1,1,1
2957.478594445865,88.4194344,37.98,1,1,1
3477.064069285443,1161.8839584,31.38,1,1,1
1901.0744168204264,136.35666000000003,38.68,1,1,1
2988.88018271431,1440.4884516,37.93,1,1,1
3222.7358793789954,728.0395451999999,28.03,1,1,1
3037.0592223067624,13.645764,65.47,1,1,1
2471.8843601256526,0.0969408,31.97,1,1,1
1993.2715480453912,21.4898904,32.04,1,1,1
3144.6678022727806,473.1343848,31.47,1,1,1
2623.18812894247,584.1188099999999,34.92,1,1,1
2853.099872393243,0.0,36.19,1,1,1
1942.3062754385776,0.0,28.49,1,1,1
1994.445984050142,597.7437047999999,31.08,1,1,1
2959.1782420372547,0.0,36.51,1,1,1
2958.8564742566546,0.309672,29.9,1,1,1
1999.2845570240625,1647.9855216000003,34.13,1,1,1
2811.3143381033947,0.0,37.38,1,1,1
1947.7824606298373,13.0479624,34.45,1,1,1
2361.5022993799435,396.6925248,60.08,1,1,1
2707.9264216156344,1672.0295327999995,46.0,1,1,1
2687.1202405481768,1307.2251456,43.4,1,1,1
3015.891053559747,0.0,59.34,1,1,1
2855.39607347727,1115.1531072,48.82,1,1,1
3065.5503070339423,552.1465224000001,39.5,1,1,1
1892.3238459356676,0.0,31.34,1,1,1
2269.7478553223746,220.3976016,37.53,1,1,1
2512.6121276642853,858.6403452,42.91,1,1,1
3411.9922489102837,1138.7218392,36.49,1,1,1
2625.1056019460148,1198.5356592,43.93,1,1,1
3249.6577623301414,167.0451552,45.0,1,1,1
2437.652821379136,933.304284,34.11,1,1,1
2518.6095119061706,0.0,35.9,1,1,1
2908.3848001426245,0.0,36.15,1,1,1
1892.1823831857064,0.0,28.1,1,1,1
3385.637468272585,1749.5808264,38.46,1,1,1
2486.301054813997,705.3109668,36.99,1,1,1
3333.436746837833,1557.2145996,35.51,1,1,1
2615.5839016188274,0.0,47.0,1,1,1
3020.1216662812058,0.0,40.13,1,1,1
3486.333958793047,671.9875668,44.97,1,1,1
3117.326756056402,538.3943928,34.74,1,1,1
2952.360864993692,1210.1927904,40.4,1,1,1
3059.686758573327,1191.974652,31.01,1,1,1
2754.833421350065,761.8510152,45.0,1,1,1
1864.3096253425813,0.0,32.23,1,1,1
3117.495551223385,769.4339400000001,35.77,1,1,1
2561.654908785028,0.0,41.2,1,1,1
3111.630190533252,797.2761456,39.93,1,1,1
2618.2475612786,485.9144136,39.07,1,1,1
2527.1760495548583,1635.8329152,33.99,1,1,1
1924.1836116663096,0.0,37.38,1,1,1
2203.210659863253,1355.69016,33.91,1,1,1
3110.765334583903,97.8953976,34.2,1,1,1
2448.1799285501847,1008.2260584,47.9,1,1,1
2079.926053427805,123.7624344,24.54,1,1,1
2818.9527688077637,1740.9679056,34.9,1,1,1
1887.6938872005176,0.0,27.76,1,1,1
2968.20393352439,0.0,48.9,1,1,1
3206.76980302642,5.7100824,50.56,1,1,1
3085.8903486897134,183.1157856,33.68,1,1,1
2459.871597465052,923.66406,36.09,1,1,1
2516.59039081556,360.4622472,31.64,1,1,1
1865.635867306632,77.0753412,28.2,1,1,1
2706.1764585642404,1079.2008612,40.13,1,1,1
2197.143209695294,57.5054172,46.33,1,1,1
2919.0319940068007,1118.259252,31.5,1,1,1
2731.9343743745044,796.8742451999999,42.55,1,1,1
3191.2225953556654,1428.1581204,39.46,1,1,1
2582.6733545075062,0.0,34.44,1,1,1
3156.246907847695,1336.6870704,50.27,1,1,1
2483.543925351305,0.0,30.94,1,1,1
3010.401155483099,309.8800188,50.05,1,1,1
3276.407600077408,248.8403016,38.0,1,1,1
2600.6944095762265,562.7063376000001,37.27,1,1,1
1896.172393384831,32.6663568,35.28,1,1,1
3049.813155255279,0.0,39.06,1,1,1
3368.813759634829,1448.8940268,47.57,1,1,1
3227.1919290896253,397.1354904,41.6,1,1,1
1890.873676629786,0.309672,29.81,1,1,1
2228.1985469623314,0.0,29.93,1,1,1
2596.520774035137,958.9343544,45.02,1,1,1
2919.123055275869,1091.7782568,34.47,1,1,1
2631.08842169234,718.1670671999999,47.78,1,1,1
2273.2511278226443,0.0,34.07,1,1,1
1982.732244877673,16.277976,26.89,1,1,1
1873.337262462672,0.0,36.81,1,1,1
2583.4392062440747,0.0,38.66,1,1,1
3147.181561626876,1376.0988911999998,37.06,1,1,1
2000.217431674088,0.0,36.04,1,1,1
3173.0974075305585,47.689488,36.63,1,1,1
2152.668724586121,0.0,37.59,1,1,1
2686.800078266654,0.0,45.75,1,1,1
3304.0789601854704,1542.8814984,42.24,1,1,1
2700.699546387564,1358.9423892000002,38.87,1,1,1
2757.8799948812075,0.0,48.54,1,1,1
2380.6118403807245,1799.0879544,44.58,1,1,1
1802.577157568016,0.0,26.33,1,1,1
1693.688629820381,0.0,29.25,1,1,1
2118.6718398375483,0.0,32.98,1,1,1
2906.698439214787,1351.5392088,50.66,1,1,1
2072.865415440544,0.0,29.16,1,1,1
2528.792484840228,267.9362928,36.16,1,1,1
3137.765029759453,773.2644479999999,26.65,1,1,1
1934.5983610181368,0.0,36.94,1,1,1
3217.5813598844347,629.8903512,28.41,1,1,1
2311.56893330654,0.0,34.68,1,1,1
3404.230986990356,175.67961840000004,27.28,1,1,1
3233.7503444835675,332.1743832,35.62,1,1,1
2734.394384064833,625.5078192,41.87,1,1,1
2964.567928306152,24.874740000000003,53.19,1,1,1
2090.2790281370862,0.0,26.9,1,1,1
3055.671093466707,0.0,44.26,1,1,1
2046.877109425664,0.0,18.82,1,1,1
3232.910057282033,701.2771524,41.8,1,1,1
2956.812541299418,1406.0347488,48.42,1,1,1
3554.57419913468,243.2534148,27.2,1,1,1
1824.1903037975997,2.167704,25.9,1,1,1
2695.292922343831,1664.9831484,44.31,1,1,1
